id,name,pos,team,set-id,set-userid,set-name,ssn-gms,ssn-ssn,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-2pt,rec-1d,rec-rec,rec-tgt,rec-td,rec-yds,fum-lost,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,idp-2pr,idp-ast,idp-blk,idp-fmr,idp-fmf,idp-int,idp-pd,idp-sck,idp-saf,idp-tac,idp-tfl,idp-td,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,pr-td,pr-yds,kr-td,kr-yds
CampJa99,"Jack Campbell",lb,DET,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,1.25,1.5,0.75,4.5,3.5,0,83.75,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BarnDe97,"Derrick Barnes",lb,DET,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.25,0.5,0.25,3,2.63,0,56,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RodrMa99,"Malcolm Rodriguez",lb,DET,68166,-1,"Projections Consensus",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,0,0.75,0.25,0,0.25,1.25,0,18.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhitDe98,"Devin White",lb,DET,68166,-1,"Projections Consensus",15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,0.25,0,0.25,0.5,0.88,0,19.75,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NixoKe99,"Keisean Nixon",cb,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0.5,0.75,0.75,12.25,0.5,0,54.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CissBr99,"Brandon Cisse",cb,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25,0,0,0,1,8.75,0,0,41.5,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValeCa99,"Carrington Valentine",cb,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0.5,0.75,1,8.25,0.13,0,32.5,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St-JBe99,"Benjamin St-Juste",cb,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.25,2.75,0.13,0,18.25,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKiXa99,"Xavier McKinney",s,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.75,0,0.75,1,3,10.5,0.88,0,55,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillEv99,"Evan Williams",s,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0.75,0.75,2,6.25,0.38,0,51.5,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BullJa99,"Javon Bullard",s,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.75,0,0.25,0.75,0.75,3.25,0.25,0,40.75,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WyatDe99,"Devonte Wyatt",dt,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,0,0.75,0.25,0,1.25,5.5,0,19.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HargJa99,"Javon Hargrave",dt,GB,68166,-1,"Projections Consensus",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0.5,0.5,0,0.25,2.5,0,12.25,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrooKa99,"Karl Brooks",dt,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0.75,0.25,0,1.5,2.88,0,13.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McClCh99,"Chris McClellan",dt,GB,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.25,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ParsMi99,"Micah Parsons",de,GB,68166,-1,"Projections Consensus",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.25,1,0,1,6.5,0,14.25,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VanNLu99,"Lukas Van Ness",de,GB,68166,-1,"Projections Consensus",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0.25,0.5,0,0.25,3.5,0,18.25,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SorrBa99,"Barryn Sorrell",de,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,0,0.75,0.75,0,0.75,4.38,0,16,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DennDa98,"Dani Dennis-Sutton",de,GB,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoopEd99,"Edgerrin Cooper",lb,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.25,0,1,1,0.75,5,2.38,0,70.5,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FranZa99,"Zaire Franklin",lb,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0.5,1.75,0.25,4.75,2.38,0,65,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDuIs99,"Isaiah McDuffie",lb,GB,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0,1,0.25,0,21.25,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StinDe99,"Derek Stingley Jr",cb,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.5,0.25,3.75,14.25,0.13,0,32.25,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LassKa99,"Kamari Lassiter",cb,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25,0,0.25,0,3,14,0.25,0,56.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmitJa95,"Jaylin Smith",cb,HOU,68166,-1,"Projections Consensus",13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0,0.75,3.5,0.13,0,17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmitTr98,"Tremon Smith",cb,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0,0,1.5,0,0,12,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PitrJa99,"Jalen Pitre",s,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.25,0,0.25,0.75,2.25,9.25,0.25,0,40.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BullCa99,"Calen Bullock",s,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,0,0.5,0.5,3.25,10,0.13,0,38.25,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlanRe99,"Reed Blankenship",s,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0.75,2.25,6.75,0.25,0,52.75,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RamsKa98,"Kamari Ramsey",s,HOU,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TogiTo99,"Tommy Togiai",dt,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,0,0.75,0.75,0,4.5,2.5,0,28,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RankSh99,"Sheldon Rankins",dt,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0.5,0.25,0,0.5,3.88,0,19.75,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HallLo99,"Logan Hall",dt,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,0,0.25,0,0,0.5,1.75,0,11.75,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDoKa99,"Kayden McDonald",dt,HOU,68166,-1,"Projections Consensus",15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0.75,0,10.25,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwaMa98,"Mario Edwards Jr",dt,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0.25,0.5,0,6.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndeWi98,"Will Anderson Jr.",de,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1.5,2.5,0,3,12.75,0,33.5,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HuntDa97,"Danielle Hunter",de,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0.75,3,0,3.5,13.88,0,32,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClowJa99,"Jadeveon Clowney",de,HOU,68166,-1,"Projections Consensus",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0.5,0.25,0,2,5.25,0,16.75,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RobiDo99,"Dominique Robinson",de,HOU,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlShAz99,"Azeez Al-Shaair",lb,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.25,0,0.75,1,1,7,0.88,0,56,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TootHe98,"Henry To'oTo'o",lb,HOU,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.25,0,0.5,0.5,0.25,3.5,1.88,0,42.75,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpeeE.99,"E.J. Speed",lb,HOU,68166,-1,"Projections Consensus",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0.5,0.25,0,1.75,0.13,0,24,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GardSa99,"Sauce Gardner",cb,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.25,0.25,1,11,0.25,0,36.75,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WardCa99,"Charvarius Ward",cb,IND,68166,-1,"Projections Consensus",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,0,0.5,0.25,1.25,7.5,0.13,0,26.5,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TaylCa99,"Cam Taylor-Britt",cb,IND,68166,-1,"Projections Consensus",13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,0.25,0.5,0.75,4.25,0.13,0,21,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WallJu99,"Justin Walley",cb,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0.25,0.5,1.25,6,0.13,0,35.25,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BynuCa99,"Cam Bynum",s,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,1,1,2.75,8,0.5,0,45.75,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaulAJ99,"A.J. Haulcy",s,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.25,0,0.5,1,1,4.5,0.75,0,51.75,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WohlHu99,"Hunter Wohler",s,IND,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,1.5,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OwenJo99,"Jonathan Owens",s,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0.25,0.25,0.25,1,0.13,0,10.5,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BuckDe99,"DeForest Buckner",dt,IND,68166,-1,"Projections Consensus",15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0.5,0.75,0,2.25,6.75,0,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StewGr99,"Grover Stewart",dt,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0.5,0.75,0.5,2.5,1.25,0,23.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AdebAd99,"Adetomiwa Adebawore",dt,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0.25,0,0,0,3.63,0,17,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TillJe99,"Jerry Tillery",dt,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,0.25,0,0,0.25,0.5,0,9.25,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LatuLa98,"Laiatu Latu",de,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0,0.75,2.25,0.75,3.75,9,0,26.75,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KeyxAr99,"Arden Key",de,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0,0.25,1,0,1,4.38,0,13.75,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GumbGe99,"George Gumbs Jr.",de,IND,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.75,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CurrCa99,"Caden Curry",de,IND,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TuimJT99,"Jaylahn Tuimoloau",de,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0.25,0.75,0,0.75,4,0,15.25,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClemMi99,"Micheal Clemons",de,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0.25,0,0.25,1,0,6.75,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleCJ99,"CJ Allen",lb,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.75,0,0.75,1.25,1,4,1.63,0,65.25,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviAk98,"Akeem Davis-Gaither",lb,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.75,0,0.25,0.5,1,4.5,0.63,0,47.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoetBr99,"Bryce Boettcher",lb,IND,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.25,0,0.25,0.25,0.25,2,0.63,0,33.25,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HuntTr00,"Travis Hunter",wr,JAX,68166,-1,"Projections Consensus",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.75,0.75,3,14.25,0.25,0,38.75,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrowMo99,"Montaric Brown",cb,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.25,0.25,2,12,0.25,0,47.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LewiJo98,"Jourdan Lewis",cb,JAX,68166,-1,"Projections Consensus",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0,0.25,0.25,1.5,8.25,0.13,0,24.5,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JoneJa89,"Jarrian Jones",cb,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0.25,0.25,1.25,6.25,0.25,0,24.75,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnAn96,"Antonio Johnson",s,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0.5,0.75,2.5,7,1.25,0,49,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MurrEr99,"Eric Murray",s,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,0,0.25,0.5,1,6.75,1,0,46.5,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HuskJa99,"Jalen Huskey",s,JAX,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,1,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HamiDa98,"DaVon Hamilton",dt,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,0.25,1.13,0,16,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArmsAr98,"Arik Armstead",dt,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0.25,0.25,0,1.25,3.88,0,16,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OrhoRu99,"Ruke Orhorhoro",dt,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0.25,0.25,0,0.25,0.75,0,8.25,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RegiAl99,"Albert Regis",dt,JAX,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleJo98,"Josh Hines-Allen",de,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75,0,0.75,1.5,0.25,2.5,9,0,27.75,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WalkTr96,"Travon Walker",de,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0.75,1,0,2.25,7.75,0,26.25,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillWe99,"Wesley Williams",de,JAX,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DurfZa99,"Zach Durfee",de,JAX,68166,-1,"Projections Consensus",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0.5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GardDe99,"Dennis Gardeck",de,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0.75,0.75,0.25,2.25,3.75,0,21.25,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OluoFo99,"Foyesade Oluokun",lb,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.25,0,1,0.75,0.75,7.5,1.75,0,63.25,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MillVe99,"Ventrell Miller",lb,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0.75,1.75,0.5,3.75,0.5,0,49,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CombBr99,"Branson Combs",lb,JAX,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,0,0.25,0.75,0.75,2.5,0.63,0,30.75,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DelaMa99,"Mansoor Delane",cb,KC,68166,-1,"Projections Consensus",15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0.25,0.5,1.75,10.5,0.75,0,42,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillNo99,"Nohl Williams",cb,KC,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.25,0.75,8,0.38,0,40.25,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SneeLJ99,"L'Jarius Sneed",cb,KC,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,8.5,0,0,41,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KohoKa99,"Kader Kohou",cb,FA,68166,-1,"Projections Consensus",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0.25,0.25,1,8.25,0.25,0,33.75,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
